# gitter v1.0.3 data file generated on Wed Feb 25 11:12:07 2015			
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity"				
# Flags: S - Colony spill or edge interference, C - Low colony circularity"		
# row	col	size	circularity	flags
5	40	767	0.9101	
5	41	0	NA	
5	42	397	0.9421	
5	43	1008	0.8398	
5	44	1141	0.8423	
5	45	415	0.8354	
5	46	1289	0.915	
5	47	226	0.7107	S
5	48	611	0.8783	
6	1	14	0.5754	C
6	2	291	0.8384	S
6	3	564	0.9309	
6	4	152	0.8786	
6	5	0	NA	
6	6	0	NA	
6	7	0	NA	
6	8	0	NA	
6	9	622	0.9436	
6	10	352	0.8547	
6	11	799	0.7876	
6	12	596	0.9042	
6	13	749	0.8828	
6	14	532	0.7756	
6	15	343	0.9405	
6	16	698	0.8474	
6	17	620	0.8237	
6	18	575	0.8383	
6	19	716	0.7633	
6	20	817	0.9477	
6	21	57	0.9044	
6	22	295	0.9815	
6	23	259	0.9207	
6	24	0	NA	
6	25	709	0.942	
6	26	771	0.9405	
6	27	436	0.8522	
6	28	706	0.8417	
6	29	812	0.9126	
6	30	762	0.9145	
6	31	735	0.9601	
6	32	748	0.9655	
6	33	832	0.859	
6	34	674	0.9618	
6	35	738	0.9107	
6	36	738	0.9002	
6	37	511	0.8764	
6	38	647	0.8657	
6	39	645	0.9438	
6	40	866	0.8808	
6	41	88	0.8353	
6	42	171	1.0245	
6	43	728	0.8984	
6	44	984	0.8883	
6	45	940	0.9322	
6	46	1423	0.8926	
6	47	621	0.9252	
6	48	1378	0.885	
7	1	1255	0.9134	
7	2	1098	0.8093	
7	3	793	0.9096	
7	4	972	0.8603	
7	5	906	0.9024	
7	6	1034	0.9243	
7	7	489	0.8671	
7	8	750	0.9044	
7	9	934	0.9302	
7	10	845	0.7397	
7	11	725	0.8802	
7	12	615	0.8444	
7	13	801	0.7303	
7	14	860	0.7986	
7	15	749	0.7437	
7	16	767	0.6761	
7	17	807	0.8604	
7	18	639	0.7859	
7	19	754	0.7952	
7	20	815	0.9561	
7	21	135	0.1166	C
7	22	98	0.901	
7	23	931	0.8823	
7	24	823	0.9048	
7	25	792	0.9291	
7	26	625	0.8345	
7	27	610	0.8973	
7	28	536	0.8132	
7	29	52	1.144	
7	30	0	NA	
7	31	707	0.8767	
7	32	720	0.9452	
7	33	0	NA	
7	34	0	NA	
7	35	770	0.9033	
7	36	365	0.9221	
7	37	695	0.8577	
7	38	825	0.907	
7	39	533	0.9397	
7	40	763	0.8388	
7	41	258	1.0024	
7	42	176	1.0173	
7	43	1015	0.9255	
7	44	885	0.9137	
7	45	639	0.849	
7	46	970	0.8933	
7	47	0	NA	
7	48	9	1.2128	
8	1	939	0.9082	
8	2	821	0.8476	
8	3	677	0.9493	
8	4	581	0.9515	
8	5	898	0.8723	
8	6	873	0.8918	
8	7	389	0.8476	
8	8	385	0.9198	
8	9	838	0.8783	
8	10	764	0.9585	
8	11	545	0.8331	
8	12	664	0.8716	
8	13	612	0.9118	
8	14	808	0.6273	
8	15	608	0.9591	
8	16	253	0.983	
8	17	806	0.8501	
8	18	850	0.8187	
8	19	830	0.7546	
8	20	843	0.9475	
8	21	0	NA	
8	22	37	0.8379	
8	23	845	0.9541	
8	24	819	0.8906	
8	25	578	0.8176	
8	26	464	0.8114	
8	27	530	0.9344	
8	28	393	0.8602	
8	29	0	NA	
8	30	0	NA	
8	31	755	0.9104	
8	32	518	0.8749	
8	33	699	0.9176	
8	34	425	0.4986	C
8	35	816	0.9421	
8	36	783	0.8295	
8	37	860	0.9412	
8	38	817	0.9081	
8	39	787	0.96	
8	40	898	0.8851	
8	41	286	0.9889	
8	42	241	0.8739	
8	43	955	0.7851	
8	44	926	0.9418	
8	45	1125	0.9075	
8	46	1056	0.9004	
8	47	0	NA	
8	48	16	0.7954	
9	1	895	0.938	
9	2	936	0.9186	
9	3	635	0.946	
9	4	506	0.8561	
9	5	676	0.9136	
9	6	839	0.9124	
9	7	904	0.8965	
9	8	801	0.8459	
9	9	768	0.7483	
9	10	804	0.8363	
9	11	656	0.9132	
9	12	307	0.8565	
9	13	374	0.8462	
9	14	357	0.8751	
9	15	767	0.7777	
9	16	728	0.854	
9	17	330	0.8682	
9	18	343	0.8961	
9	19	855	0.8882	
9	20	859	0.906	
9	21	0	NA	
9	22	0	NA	
9	23	949	0.8828	
9	24	767	0.9101	
9	25	622	0.8721	
9	26	728	0.9509	
9	27	693	0.8901	
9	28	761	0.8459	
9	29	819	0.9456	
9	30	835	0.8404	
9	31	744	0.9556	
9	32	555	0.9263	
9	33	727	0.9496	
9	34	800	0.928	
9	35	643	0.9128	
9	36	647	0.9639	
9	37	708	0.9094	
9	38	765	0.9395	
9	39	704	0.9196	
9	40	792	0.9042	
9	41	0	NA	
9	42	0	NA	
9	43	30	0.3557	C
9	44	0	NA	
9	45	917	0.9094	
9	46	919	0.9209	
9	47	0	NA	
9	48	60	0.952	
10	1	1244	0.9136	
10	2	1007	0.9001	
10	3	612	0.9118	
10	4	690	0.944	
10	5	755	0.9472	
10	6	684	0.8316	
10	7	796	0.8848	
10	8	811	0.9056	
10	9	771	0.8705	
10	10	816	0.9112	
10	11	501	0.9136	
10	12	753	0.8654	
10	13	319	0.988	
10	14	305	0.9275	
10	15	685	0.8623	
10	16	727	0.8489	
10	17	290	0.8913	
10	18	426	0.7059	
10	19	781	0.9162	
10	20	739	0.9164	
10	21	0	NA	
10	22	0	NA	
10	23	783	0.9551	
10	24	876	0.9044	
10	25	723	0.8718	
10	26	563	0.8496	
10	27	717	0.9164	
10	28	693	0.8945	
10	29	658	0.9226	
10	30	690	0.9556	
10	31	564	0.8621	
10	32	428	0.9411	
10	33	654	0.8795	
10	34	692	0.864	
10	35	731	0.9171	
10	36	740	0.9132	
10	37	683	0.9577	
10	38	756	0.9596	
10	39	624	0.897	
10	40	697	0.9487	
10	41	0	NA	
10	42	0	NA	
10	43	369	0.9479	
10	44	157	0.9651	
10	45	584	0.9511	
